дата_завалки,дата_вывалки,номер_клетки,положение_в_клети,номер_валка,износ
2018-01-05 23:50:28,2018-01-06 02:57:12,11,низ,350,0.6783576658357585
2018-01-05 23:50:28,2018-01-06 02:57:12,11,верх,485,0.5473294736327465
2018-01-05 23:50:28,2018-01-06 02:57:12,10,низ,369,0.6455725922709598
2018-01-05 23:50:28,2018-01-06 02:57:12,10,верх,294,0.5848623134825859
2018-01-05 23:50:28,2018-01-06 02:57:12,9,низ,468,0.8596003759481347
2018-01-05 23:50:28,2018-01-06 02:57:12,9,верх,413,1.056130246722764
2018-01-05 23:50:28,2018-01-06 02:57:12,8,низ,240,0.6370946595982678
2018-01-05 23:50:28,2018-01-06 02:57:12,8,верх,355,0.7156104986145944
2018-01-06 03:10:22,2018-01-06 06:44:14,12,верх,465,0.3652545554639926
2018-01-06 03:10:22,2018-01-06 06:44:14,11,низ,348,1.2242946928457643
2018-01-06 03:10:22,2018-01-06 06:44:14,11,верх,259,0.9029192383367172
2018-01-06 03:10:22,2018-01-06 06:44:14,10,низ,347,0.6005279481754388
2018-01-06 03:10:22,2018-01-06 06:44:14,12,низ,446,0.6318660373395951
2018-01-06 03:10:22,2018-01-06 06:44:14,9,низ,405,1.029545469971985
2018-01-06 03:10:22,2018-01-06 06:44:14,9,верх,40,0.840208803703913
2018-01-06 03:10:22,2018-01-06 06:44:14,8,низ,82,1.0018717516781375
2018-01-06 03:10:22,2018-01-06 06:44:14,8,верх,231,0.6543484669735437
2018-01-06 03:10:22,2018-01-06 06:44:14,10,верх,466,0.3928018073606997
2018-01-06 06:58:48,2018-01-06 10:19:01,12,верх,363,0.41623295131532656
2018-01-06 06:58:48,2018-01-06 10:19:01,11,низ,281,0.6957494291333235
2018-01-06 06:58:48,2018-01-06 10:19:01,11,верх,439,0.31882223687323485
2018-01-06 06:58:48,2018-01-06 10:19:01,10,низ,107,0.8117005677486941
2018-01-06 06:58:48,2018-01-06 10:19:01,12,низ,376,0.6139625898476735
2018-01-06 06:58:48,2018-01-06 10:19:01,9,низ,460,0.7230668845286908
2018-01-06 06:58:48,2018-01-06 10:19:01,9,верх,491,0.6882665484441481
2018-01-06 06:58:48,2018-01-06 10:19:01,8,низ,477,0.4214826404161636
2018-01-06 06:58:48,2018-01-06 10:19:01,8,верх,91,0.6877624641648677
2018-01-06 06:58:48,2018-01-06 10:19:01,10,верх,149,0.7125742607872357
2018-01-06 10:30:13,2018-01-06 13:59:11,12,низ,5,0.9668593921850809
2018-01-06 10:30:13,2018-01-06 13:59:11,12,верх,153,0.603646482807598
2018-01-06 10:30:13,2018-01-06 13:59:11,11,низ,490,0.7914285287262741
2018-01-06 10:30:13,2018-01-06 13:59:11,11,верх,49,0.996412311301177
2018-01-06 10:30:13,2018-01-06 13:59:11,10,низ,24,1.1096656021077314
2018-01-06 10:30:13,2018-01-06 13:59:11,10,верх,479,0.9409260028515483
2018-01-06 10:30:13,2018-01-06 13:59:11,9,верх,200,1.4947564894920276
2018-01-06 10:30:13,2018-01-06 13:59:11,8,низ,217,0.8545267940814787
2018-01-06 10:30:13,2018-01-06 13:59:11,8,верх,55,0.8281586468387048
2018-01-06 10:30:13,2018-01-06 13:59:11,9,низ,134,0.7956455754977318
2018-01-06 14:12:16,2018-01-06 18:03:01,11,верх,236,0.9712052380422999
2018-01-06 14:12:16,2018-01-06 18:03:01,12,низ,329,0.3935359543635111
2018-01-06 14:12:16,2018-01-06 18:03:01,12,верх,368,0.40381395471325077
2018-01-06 14:12:16,2018-01-06 18:03:01,10,низ,422,0.732290004070476
2018-01-06 14:12:16,2018-01-06 18:03:01,11,низ,414,0.9548799562842163
2018-01-06 14:12:16,2018-01-06 18:03:01,9,низ,447,0.6595341710514216
2018-01-06 14:12:16,2018-01-06 18:03:01,8,верх,63,0.8377212682569868
2018-01-06 14:12:16,2018-01-06 18:03:01,8,низ,417,1.4349833025091263
2018-01-06 14:12:16,2018-01-06 18:03:01,10,верх,221,0.9777943006041696
2018-01-06 14:12:16,2018-01-06 18:03:01,9,верх,437,1.2068410401949186
2018-01-06 18:17:41,2018-01-06 21:29:26,8,верх,116,1.3153386502364581
2018-01-06 18:17:41,2018-01-06 21:29:26,8,низ,270,0.9866732559419021
2018-01-06 18:17:41,2018-01-06 21:29:26,9,верх,143,0.9825669280199342
2018-01-06 18:17:41,2018-01-06 21:29:26,9,низ,259,0.48603324240618084
2018-01-06 18:17:41,2018-01-06 21:29:26,10,верх,470,1.2395847042181112
2018-01-06 18:17:41,2018-01-06 21:29:26,10,низ,224,0.9153753158312613
2018-01-06 18:17:41,2018-01-06 21:29:26,11,верх,483,0.3117233245319251
2018-01-06 18:17:41,2018-01-06 21:29:26,11,низ,215,0.5450628127576003
2018-01-06 18:17:41,2018-01-06 21:29:26,12,верх,274,0.36410809897867036
2018-01-06 18:17:41,2018-01-06 21:29:26,12,низ,183,0.4211069249903145
2018-01-06 21:42:59,2018-01-07 01:43:37,12,низ,290,0.6645641073313336
2018-01-06 21:42:59,2018-01-07 01:43:37,12,верх,5,0.6608602568203712
2018-01-06 21:42:59,2018-01-07 01:43:37,11,низ,162,0.9222482140505898
2018-01-06 21:42:59,2018-01-07 01:43:37,11,верх,296,1.0040015429422333
2018-01-06 21:42:59,2018-01-07 01:43:37,10,низ,401,1.1089541103853606
2018-01-06 21:42:59,2018-01-07 01:43:37,8,низ,190,1.0221680392450583
2018-01-06 21:42:59,2018-01-07 01:43:37,9,низ,173,0.9871923737819749
2018-01-06 21:42:59,2018-01-07 01:43:37,9,верх,437,0.8489040922551605
2018-01-06 21:42:59,2018-01-07 01:43:37,8,верх,311,1.117439969463591
2018-01-06 21:42:59,2018-01-07 01:43:37,10,верх,156,0.7390649451430729
2018-01-07 01:57:29,2018-01-07 05:03:49,11,верх,435,0.6602536320785679
2018-01-07 01:57:29,2018-01-07 05:03:49,12,низ,171,0.16661394614197944
2018-01-07 01:57:29,2018-01-07 05:03:49,12,верх,265,0.05773401604375661
2018-01-07 01:57:29,2018-01-07 05:03:49,11,низ,206,0.4713565473050584
2018-01-07 01:57:29,2018-01-07 05:03:49,10,низ,18,0.8157093631742854
2018-01-07 01:57:29,2018-01-07 05:03:49,8,низ,389,0.8783740506946534
2018-01-07 01:57:29,2018-01-07 05:03:49,9,низ,372,0.8183749903787503
2018-01-07 01:57:29,2018-01-07 05:03:49,9,верх,443,0.7762796981597115
2018-01-07 01:57:29,2018-01-07 05:03:49,8,верх,155,0.8390592419104183
2018-01-07 01:57:29,2018-01-07 05:03:49,10,верх,274,0.821357461916909
2018-01-07 05:17:27,2018-01-07 09:06:57,12,низ,445,0.5943098863753642
2018-01-07 05:17:27,2018-01-07 09:06:57,12,верх,4,0.6858187178776445
2018-01-07 05:17:27,2018-01-07 09:06:57,11,низ,138,0.8490097537940696
2018-01-07 05:17:27,2018-01-07 09:06:57,11,верх,172,1.4040600449285254
2018-01-07 05:17:27,2018-01-07 09:06:57,10,низ,495,1.3365769178683624
2018-01-07 05:17:27,2018-01-07 09:06:57,9,низ,357,1.3612885480492365
2018-01-07 05:17:27,2018-01-07 09:06:57,9,верх,455,0.8982007148713735
2018-01-07 05:17:27,2018-01-07 09:06:57,8,низ,333,0.9351893902508308
2018-01-07 05:17:27,2018-01-07 09:06:57,8,верх,291,1.098747698598504
2018-01-07 05:17:27,2018-01-07 09:06:57,10,верх,22,1.3444647304417026
2018-01-07 09:20:54,2018-01-07 12:57:53,11,верх,219,0.803665457723544
2018-01-07 09:20:54,2018-01-07 12:57:53,12,низ,22,0.6476581478363491
2018-01-07 09:20:54,2018-01-07 12:57:53,12,верх,46,0.8856114482541881
2018-01-07 09:20:54,2018-01-07 12:57:53,11,низ,444,1.174109779826581
2018-01-07 09:20:54,2018-01-07 12:57:53,10,низ,377,1.471999908399094
2018-01-07 09:20:54,2018-01-07 12:57:53,8,низ,83,1.5580380971023178
2018-01-07 09:20:54,2018-01-07 12:57:53,9,низ,205,1.1470555298023766
2018-01-07 09:20:54,2018-01-07 12:57:53,8,верх,11,1.5511581150589269
2018-01-07 09:20:54,2018-01-07 12:57:53,10,верх,196,1.0459827195753224
2018-01-07 09:20:54,2018-01-07 12:57:53,9,верх,468,1.0159587743176786
2018-01-07 13:12:30,2018-01-07 16:23:32,8,верх,483,0.7979605958059226
2018-01-07 13:12:30,2018-01-07 16:23:32,8,низ,321,1.2257996952001413
2018-01-07 13:12:30,2018-01-07 16:23:32,9,верх,195,0.5242521937443585
2018-01-07 13:12:30,2018-01-07 16:23:32,9,низ,156,0.6432535000012244
2018-01-07 13:12:30,2018-01-07 16:23:32,10,верх,141,0.5978255361821375
2018-01-07 13:12:30,2018-01-07 16:23:32,11,верх,480,0.532193724401322
2018-01-07 13:12:30,2018-01-07 16:23:32,11,низ,174,0.929225089815948
2018-01-07 13:12:30,2018-01-07 16:23:32,12,верх,393,0.3335938419859637
2018-01-07 13:12:30,2018-01-07 16:23:32,12,низ,90,0.18218145714397246
2018-01-07 13:12:30,2018-01-07 16:23:32,10,низ,404,0.5175726021963923
2018-01-07 16:32:34,2018-01-07 20:07:17,10,низ,80,0.7909870847225503
2018-01-07 16:32:34,2018-01-07 20:07:17,12,верх,150,0.0023360597167817465
2018-01-07 16:32:34,2018-01-07 20:07:17,11,низ,181,0.7620691256697188
2018-01-07 16:32:34,2018-01-07 20:07:17,11,верх,427,0.8829817350781108
2018-01-07 16:32:34,2018-01-07 20:07:17,12,низ,97,0.7474712564591205
2018-01-07 16:32:34,2018-01-07 20:07:17,10,верх,35,0.9259949707262463
2018-01-07 16:32:34,2018-01-07 20:07:17,9,верх,329,0.9703535604808959
2018-01-07 16:32:34,2018-01-07 20:07:17,8,низ,395,0.7079406410347698
2018-01-07 16:32:34,2018-01-07 20:07:17,8,верх,391,0.5590841304537824
2018-01-07 16:32:34,2018-01-07 20:07:17,9,низ,352,0.7005895769785881
2018-01-07 20:19:58,2018-01-07 23:49:07,12,низ,331,0.6475457210054181
2018-01-07 20:19:58,2018-01-07 23:49:07,12,верх,54,0.96744701628662
2018-01-07 20:19:58,2018-01-07 23:49:07,11,низ,95,1.8738514452285548
2018-01-07 20:19:58,2018-01-07 23:49:07,11,верх,18,1.479866371058976
2018-01-07 20:19:58,2018-01-07 23:49:07,10,низ,236,1.0715856317938794
2018-01-07 20:19:58,2018-01-07 23:49:07,10,верх,181,1.219914622270473
2018-01-07 20:19:58,2018-01-07 23:49:07,9,верх,23,1.4901914525828228
2018-01-07 20:19:58,2018-01-07 23:49:07,8,низ,43,1.2038842803728478
2018-01-07 20:19:58,2018-01-07 23:49:07,8,верх,10,1.5935129466882636
2018-01-07 20:19:58,2018-01-07 23:49:07,9,низ,142,1.5462170849333574
2018-01-08 00:02:19,2018-01-08 03:02:01,11,верх,454,0.554279586234945
2018-01-08 00:02:19,2018-01-08 03:02:01,12,верх,341,0.20363399024206025
2018-01-08 00:02:19,2018-01-08 03:02:01,11,низ,445,0.5366424200984514
2018-01-08 00:02:19,2018-01-08 03:02:01,10,низ,488,1.102385712250025
2018-01-08 00:02:19,2018-01-08 03:02:01,12,низ,44,0.3818152016853326
2018-01-08 00:02:19,2018-01-08 03:02:01,9,низ,343,0.33371099570509816
2018-01-08 00:02:19,2018-01-08 03:02:01,9,верх,383,0.5921415481025107
2018-01-08 00:02:19,2018-01-08 03:02:01,8,низ,489,1.057310254433259
2018-01-08 00:02:19,2018-01-08 03:02:01,8,верх,262,0.8025637261451741
2018-01-08 00:02:19,2018-01-08 03:02:01,10,верх,259,0.967916192851696
2018-01-08 03:15:11,2018-01-08 06:19:53,12,низ,189,0.5855413225398667
2018-01-08 03:15:11,2018-01-08 06:19:53,12,верх,323,0.3354225974121893
2018-01-08 03:15:11,2018-01-08 06:19:53,11,низ,27,0.6452366735606248
2018-01-08 03:15:11,2018-01-08 06:19:53,11,верх,431,0.9095422775612074
2018-01-08 03:15:11,2018-01-08 06:19:53,10,низ,136,0.7762371309732369
2018-01-08 03:15:11,2018-01-08 06:19:53,8,низ,387,0.5777454524421353
2018-01-08 03:15:11,2018-01-08 06:19:53,9,низ,447,0.6644810358028266
2018-01-08 03:15:11,2018-01-08 06:19:53,9,верх,75,0.9091576398121138
2018-01-08 03:15:11,2018-01-08 06:19:53,10,верх,109,0.5962204997063874
2018-01-08 03:15:11,2018-01-08 06:19:53,8,верх,306,0.7908156243278809
2018-01-08 06:32:18,2018-01-08 10:05:24,12,низ,235,0.37447142403359973
2018-01-08 06:32:18,2018-01-08 10:05:24,12,верх,195,0.9869894804274282
2018-01-08 06:32:18,2018-01-08 10:05:24,11,низ,197,1.009128112735611
2018-01-08 06:32:18,2018-01-08 10:05:24,11,верх,281,1.444069138418561
2018-01-08 06:32:18,2018-01-08 10:05:24,10,низ,74,1.3991841292849265
2018-01-08 06:32:18,2018-01-08 10:05:24,10,верх,123,1.5042641722485524
2018-01-08 06:32:18,2018-01-08 10:05:24,9,низ,317,1.4270983709169254
2018-01-08 06:32:18,2018-01-08 10:05:24,9,верх,204,1.280547740019087
2018-01-08 06:32:18,2018-01-08 10:05:24,8,низ,30,1.676594580740899
2018-01-08 06:32:18,2018-01-08 10:05:24,8,верх,265,1.2839562785714267
2018-01-08 10:16:37,2018-01-08 13:42:21,12,низ,304,0.9990334964775296
2018-01-08 10:16:37,2018-01-08 13:42:21,12,верх,417,0.5930532240012979
2018-01-08 10:16:37,2018-01-08 13:42:21,11,низ,76,1.5007298969753025
2018-01-08 10:16:37,2018-01-08 13:42:21,11,верх,459,1.524746155224857
2018-01-08 10:16:37,2018-01-08 13:42:21,10,низ,358,1.539494699486893
2018-01-08 10:16:37,2018-01-08 13:42:21,9,низ,206,0.9818492512908656
2018-01-08 10:16:37,2018-01-08 13:42:21,9,верх,260,1.5164308454250497
2018-01-08 10:16:37,2018-01-08 13:42:21,8,низ,228,1.274603968826185
2018-01-08 10:16:37,2018-01-08 13:42:21,8,верх,163,1.1039161277981018
2018-01-08 10:16:37,2018-01-08 13:42:21,10,верх,10,1.3584354177808882
2018-01-08 13:56:25,2018-01-08 17:29:06,10,верх,26,0.7665436264733438
2018-01-08 13:56:25,2018-01-08 17:29:06,8,верх,71,0.7511375979485765
2018-01-08 13:56:25,2018-01-08 17:29:06,8,низ,234,0.6233853822992739
2018-01-08 13:56:25,2018-01-08 17:29:06,9,верх,237,0.6119995325416263
2018-01-08 13:56:25,2018-01-08 17:29:06,9,низ,28,0.49325388179232527
2018-01-08 13:56:25,2018-01-08 17:29:06,10,низ,365,0.6681409579526303
2018-01-08 13:56:25,2018-01-08 17:29:06,11,верх,102,0.6306915719556794
2018-01-08 13:56:25,2018-01-08 17:29:06,11,низ,317,0.6966187220903726
2018-01-08 13:56:25,2018-01-08 17:29:06,12,верх,19,0.5215502047376219
2018-01-08 13:56:25,2018-01-08 17:29:06,12,низ,402,0.2309496936093489
2018-01-08 17:43:41,2018-01-08 21:33:27,11,низ,257,0.773528768518491
2018-01-08 17:43:41,2018-01-08 21:33:27,11,верх,213,0.9527068534888621
2018-01-08 17:43:41,2018-01-08 21:33:27,12,низ,298,0.3651656811164325
2018-01-08 17:43:41,2018-01-08 21:33:27,12,верх,475,0.4850250716400541
2018-01-08 17:43:41,2018-01-08 21:33:27,10,низ,217,0.6091828403857897
2018-01-08 17:43:41,2018-01-08 21:33:27,10,верх,65,0.7936822060871995
2018-01-08 17:43:41,2018-01-08 21:33:27,9,низ,478,0.8795347333654452
2018-01-08 17:43:41,2018-01-08 21:33:27,9,верх,25,0.7780022670727811
2018-01-08 17:43:41,2018-01-08 21:33:27,8,низ,110,1.2276275132319752
2018-01-08 17:43:41,2018-01-08 21:33:27,8,верх,447,1.004544899652362
2018-01-08 21:47:58,2018-01-09 01:37:04,12,низ,460,0.7219492501778987
2018-01-08 21:47:58,2018-01-09 01:37:04,12,верх,428,0.3626288341643426
2018-01-08 21:47:58,2018-01-09 01:37:04,11,низ,144,0.550099674107031
2018-01-08 21:47:58,2018-01-09 01:37:04,11,верх,145,0.6807862758255949
2018-01-08 21:47:58,2018-01-09 01:37:04,10,низ,103,0.8974855460040736
2018-01-08 21:47:58,2018-01-09 01:37:04,8,верх,295,0.661973318239432
2018-01-08 21:47:58,2018-01-09 01:37:04,9,низ,492,1.064054427891728
2018-01-08 21:47:58,2018-01-09 01:37:04,8,низ,459,0.550843920119847
2018-01-08 21:47:58,2018-01-09 01:37:04,10,верх,297,0.4018114994469914
2018-01-08 21:47:58,2018-01-09 01:37:04,9,верх,211,1.0437152010358814
2018-01-09 01:51:11,2018-01-09 05:25:40,8,верх,70,1.024651686007712
2018-01-09 01:51:11,2018-01-09 05:25:40,8,низ,433,0.7731422873042155
2018-01-09 01:51:11,2018-01-09 05:25:40,9,верх,16,1.0610348489941699
2018-01-09 01:51:11,2018-01-09 05:25:40,9,низ,308,1.2030852003934698
2018-01-09 01:51:11,2018-01-09 05:25:40,10,низ,305,1.0899320218721107
2018-01-09 01:51:11,2018-01-09 05:25:40,11,верх,201,1.5702360536692626
2018-01-09 01:51:11,2018-01-09 05:25:40,11,низ,472,0.6683892728224954
2018-01-09 01:51:11,2018-01-09 05:25:40,12,верх,430,0.36692025278564
2018-01-09 01:51:11,2018-01-09 05:25:40,12,низ,217,0.5850419170753111
2018-01-09 01:51:11,2018-01-09 05:25:40,10,верх,263,1.137843802958533
2018-01-09 05:40:57,2018-01-09 09:03:47,12,низ,181,0.21390483276249422
2018-01-09 05:40:57,2018-01-09 09:03:47,11,верх,139,1.1085874444445125
2018-01-09 05:40:57,2018-01-09 09:03:47,12,верх,225,0.7036874215714477
2018-01-09 05:40:57,2018-01-09 09:03:47,11,низ,478,1.1752499031466388
2018-01-09 05:40:57,2018-01-09 09:03:47,10,низ,285,1.140252586867242
2018-01-09 05:40:57,2018-01-09 09:03:47,9,низ,480,1.9907551046407435
2018-01-09 05:40:57,2018-01-09 09:03:47,10,верх,172,0.9648633668966975
2018-01-09 05:40:57,2018-01-09 09:03:47,8,верх,490,1.2644254056331428
2018-01-09 05:40:57,2018-01-09 09:03:47,8,низ,103,1.1720516413051336
2018-01-09 05:40:57,2018-01-09 09:03:47,9,верх,456,1.4221800293655196
2018-01-09 09:19:44,2018-01-09 12:21:14,11,верх,457,0.6832005701133187
2018-01-09 09:19:44,2018-01-09 12:21:14,12,низ,302,0.5256842576463714
2018-01-09 09:19:44,2018-01-09 12:21:14,12,верх,392,0.0
2018-01-09 09:19:44,2018-01-09 12:21:14,11,низ,487,0.5637905335519942
2018-01-09 09:19:44,2018-01-09 12:21:14,10,низ,14,0.6255273360047613
2018-01-09 09:19:44,2018-01-09 12:21:14,10,верх,208,0.6344325045937985
2018-01-09 09:19:44,2018-01-09 12:21:14,9,верх,71,0.5267073008762477
2018-01-09 09:19:44,2018-01-09 12:21:14,8,низ,264,0.758865344318806
2018-01-09 09:19:44,2018-01-09 12:21:14,8,верх,133,0.3396700864911835
2018-01-09 09:19:44,2018-01-09 12:21:14,9,низ,276,1.246517205038934
2018-01-09 12:35:28,2018-01-09 15:48:46,12,низ,69,0.7442701850772064
2018-01-09 12:35:28,2018-01-09 15:48:46,12,верх,481,0.7027301302417231
2018-01-09 12:35:28,2018-01-09 15:48:46,11,низ,296,1.0749147716695653
2018-01-09 12:35:28,2018-01-09 15:48:46,11,верх,302,0.977760021732193
2018-01-09 12:35:28,2018-01-09 15:48:46,10,низ,319,1.069247492040349
2018-01-09 12:35:28,2018-01-09 15:48:46,10,верх,427,0.8756658090304544
2018-01-09 12:35:28,2018-01-09 15:48:46,9,верх,409,1.3569267897098969
2018-01-09 12:35:28,2018-01-09 15:48:46,8,низ,482,1.4462365917925866
2018-01-09 12:35:28,2018-01-09 15:48:46,8,верх,379,1.4000916745727714
2018-01-09 12:35:28,2018-01-09 15:48:46,9,низ,365,1.434832042013417
2018-01-09 16:03:02,2018-01-09 19:50:33,12,низ,84,0.24932789621027246
2018-01-09 16:03:02,2018-01-09 19:50:33,12,верх,21,0.028876346530387342
2018-01-09 16:03:02,2018-01-09 19:50:33,11,низ,28,0.4889052181332022
2018-01-09 16:03:02,2018-01-09 19:50:33,11,верх,379,0.7960632559218561
2018-01-09 16:03:02,2018-01-09 19:50:33,10,низ,270,0.3423227973156102
2018-01-09 16:03:02,2018-01-09 19:50:33,10,верх,308,0.6474602819361491
2018-01-09 16:03:02,2018-01-09 19:50:33,9,низ,192,0.5627042331419383
2018-01-09 16:03:02,2018-01-09 19:50:33,9,верх,174,0.8699338026418618
2018-01-09 16:03:02,2018-01-09 19:50:33,8,низ,494,0.8507687574618367
2018-01-09 16:03:02,2018-01-09 19:50:33,8,верх,87,0.33897635842435125
2018-01-09 20:04:03,2018-01-09 23:15:11,12,верх,469,0.23682214268815974
2018-01-09 20:04:03,2018-01-09 23:15:11,11,низ,61,0.5914115546853067
2018-01-09 20:04:03,2018-01-09 23:15:11,11,верх,204,0.5669382347927427
2018-01-09 20:04:03,2018-01-09 23:15:11,10,низ,247,0.5885925545240085
2018-01-09 20:04:03,2018-01-09 23:15:11,12,низ,348,0.09363939172822994
2018-01-09 20:04:03,2018-01-09 23:15:11,9,низ,485,0.5591840998749684
2018-01-09 20:04:03,2018-01-09 23:15:11,9,верх,452,0.5976764284798883
2018-01-09 20:04:03,2018-01-09 23:15:11,8,низ,350,0.401925707475812
2018-01-09 20:04:03,2018-01-09 23:15:11,8,верх,483,0.549402010793882
2018-01-09 20:04:03,2018-01-09 23:15:11,10,верх,20,0.4405401981781265
2018-01-09 23:31:55,2018-01-10 02:49:05,12,верх,486,0.7767971588914779
2018-01-09 23:31:55,2018-01-10 02:49:05,11,низ,147,0.8870365702483451
2018-01-09 23:31:55,2018-01-10 02:49:05,11,верх,128,0.6710287936627762
2018-01-09 23:31:55,2018-01-10 02:49:05,10,низ,448,0.7561826695419264
2018-01-09 23:31:55,2018-01-10 02:49:05,12,низ,59,0.55851218716214
2018-01-09 23:31:55,2018-01-10 02:49:05,9,низ,102,0.5387838060592018
2018-01-09 23:31:55,2018-01-10 02:49:05,9,верх,23,0.8831195875184752
2018-01-09 23:31:55,2018-01-10 02:49:05,8,низ,399,1.1194267181483837
2018-01-09 23:31:55,2018-01-10 02:49:05,8,верх,426,0.7000171411140264
2018-01-09 23:31:55,2018-01-10 02:49:05,10,верх,100,0.5532922721564604
2018-01-10 03:02:19,2018-01-10 05:49:19,12,низ,54,0.6076536448126597
2018-01-10 03:02:19,2018-01-10 05:49:19,12,верх,379,0.4721346121144093
2018-01-10 03:02:19,2018-01-10 05:49:19,11,низ,254,0.5997248608604161
2018-01-10 03:02:19,2018-01-10 05:49:19,11,верх,463,0.3548990797820633
2018-01-10 03:02:19,2018-01-10 05:49:19,10,низ,374,0.1956362202844027
2018-01-10 03:02:19,2018-01-10 05:49:19,10,верх,372,0.5099313463930214
2018-01-10 03:02:19,2018-01-10 05:49:19,9,верх,208,0.5198295165456229
2018-01-10 03:02:19,2018-01-10 05:49:19,8,низ,61,0.810519232851516
2018-01-10 03:02:19,2018-01-10 05:49:19,8,верх,336,0.4952837290926131
2018-01-10 03:02:19,2018-01-10 05:49:19,9,низ,500,0.5093462891164192
2018-01-10 06:02:56,2018-01-10 09:36:30,11,низ,55,0.8465045186990614
2018-01-10 06:02:56,2018-01-10 09:36:30,12,низ,289,0.5713236925208309
2018-01-10 06:02:56,2018-01-10 09:36:30,12,верх,220,0.453436923756663
